75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,ContentFiles,,any,net5.0,,,,,,contentFiles/any/net5.0/Content/blazorgrid-spectre.scss,blazorgrid-spectre.scss,.scss,contentfiles,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,ContentFiles,,any,net5.0,,,,,,contentFiles/any/net5.0/Content/BlazorGrid.scss,BlazorGrid.scss,.scss,contentfiles,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,ContentFiles,,any,net5.0,,,,,,contentFiles/any/net5.0/Content/bootstrap/scss/_functions.scss,_functions.scss,.scss,contentfiles,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,ContentFiles,,any,net5.0,,,,,,contentFiles/any/net5.0/Content/bootstrap/scss/_variables.scss,_variables.scss,.scss,contentfiles,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,ContentFiles,,any,net5.0,,,,,,contentFiles/any/net5.0/Content/spectre/_variables.scss,_variables.scss,.scss,contentfiles,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
75fcf875-017d-4579-bfd9-791d3e6767f0,2020-11-28T01:50:41.2449947+00:00,Akinzekeel.BlazorGrid,0.9.1-preview,2020-11-27T22:42:54.3100000+00:00,AvailableAssets,MSBuildTransitiveFiles,,,any,,,,,,buildTransitive/Akinzekeel.BlazorGrid.props,Akinzekeel.BlazorGrid.props,.props,buildtransitive,any,Any,0.0.0.0,,,0.0.0.0
f64dfed9-0ef8-41d2-9bdf-fcb0de148f00,2020-11-28T01:50:26.3420052+00:00,Akinzekeel.BlazorGrid.Abstractions,0.9.1-beta,2020-11-27T22:07:11.7570000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/BlazorGrid.Abstractions.dll,BlazorGrid.Abstractions.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
f64dfed9-0ef8-41d2-9bdf-fcb0de148f00,2020-11-28T01:50:26.3420052+00:00,Akinzekeel.BlazorGrid.Abstractions,0.9.1-beta,2020-11-27T22:07:11.7570000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/BlazorGrid.Abstractions.dll,BlazorGrid.Abstractions.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
e63dd786-26a1-46b1-a32b-ae265dbfbcb9,2020-11-28T01:50:23.3615495+00:00,AmbientServices,3.1.49,2020-11-27T21:59:41.5900000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/AmbientServices.dll,AmbientServices.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
e63dd786-26a1-46b1-a32b-ae265dbfbcb9,2020-11-28T01:50:23.3615495+00:00,AmbientServices,3.1.49,2020-11-27T21:59:41.5900000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/AmbientServices.dll,AmbientServices.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,RuntimeAssemblies,,,net471,,,,,,lib/net471/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net471,.NETFramework,4.7.1.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,RuntimeAssemblies,,,net472,,,,,,lib/net472/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net472,.NETFramework,4.7.2.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,RuntimeAssemblies,,,net48,,,,,,lib/net48/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net48,.NETFramework,4.8.0.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,RuntimeAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,CompileLibAssemblies,,,net471,,,,,,lib/net471/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net471,.NETFramework,4.7.1.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,CompileLibAssemblies,,,net472,,,,,,lib/net472/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net472,.NETFramework,4.7.2.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,CompileLibAssemblies,,,net48,,,,,,lib/net48/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,net48,.NETFramework,4.8.0.0,,,0.0.0.0
160f0c42-96fe-4969-bcc3-1232d213a653,2020-11-28T01:48:44.4908775+00:00,Analogy.LogViewer.GitHubActionLogs,0.1.0,2020-11-27T20:16:53.5800000+00:00,AvailableAssets,CompileLibAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Analogy.LogViewer.GitHubActionLogs.dll,Analogy.LogViewer.GitHubActionLogs.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,RuntimeAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,RuntimeAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,RuntimeAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,CompileLibAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,CompileLibAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,CompileLibAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
811da741-3b8e-4131-8c8f-ce87728a9af9,2020-11-28T01:45:44.7439483+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-194202,2020-11-27T19:42:13.5670000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,RuntimeAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,RuntimeAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,RuntimeAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,CompileLibAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,CompileLibAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,CompileLibAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
8bfd92bf-9534-49c3-a5a7-16b092bdc341,2020-11-28T01:50:25.6550904+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-220435,2020-11-27T22:04:46.4130000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,RuntimeAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,RuntimeAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,RuntimeAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,CompileLibAssemblies,,,net45,,,,,,lib/net45/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net45,.NETFramework,4.5.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,CompileLibAssemblies,,,net5.0,,,,,,lib/net5.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,CompileLibAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
0a0726b6-aeae-4d8c-9e41-125ebb54f54c,2020-11-28T01:50:30.5021763+00:00,Aptacode.PathFinder,1.0.4-CI-20201127-221610,2020-11-27T22:16:20.0370000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Aptacode.PathFinder.dll,Aptacode.PathFinder.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
81a91bdd-d4d0-4e05-babc-1d4c5367acc5,2020-11-28T01:45:36.0526687+00:00,Archimedes.Library,1.0.245,2020-11-27T19:33:25.6870000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Archimedes.Library.dll,Archimedes.Library.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
81a91bdd-d4d0-4e05-babc-1d4c5367acc5,2020-11-28T01:45:36.0526687+00:00,Archimedes.Library,1.0.245,2020-11-27T19:33:25.6870000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Archimedes.Library.dll,Archimedes.Library.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
bdfcfee8-0f34-45b2-9bc2-7075284de5f4,2020-11-28T01:45:42.1469270+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.0,2020-11-27T19:37:05.2530000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
bdfcfee8-0f34-45b2-9bc2-7075284de5f4,2020-11-28T01:45:42.1469270+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.0,2020-11-27T19:37:05.2530000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
38769756-9bb4-4ba9-a9a5-40362d1fd96f,2020-11-28T01:48:51.2932584+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.1,2020-11-27T20:28:44.2430000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
38769756-9bb4-4ba9-a9a5-40362d1fd96f,2020-11-28T01:48:51.2932584+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.1,2020-11-27T20:28:44.2430000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
2b53c7f1-a200-490d-8826-d18d54d0e467,2020-11-28T01:48:59.1698829+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.2,2020-11-27T20:34:58.2530000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
2b53c7f1-a200-490d-8826-d18d54d0e467,2020-11-28T01:48:59.1698829+00:00,AspNetCore.Mvc.RangedStreamResult,1.3.2,2020-11-27T20:34:58.2530000+00:00,AvailableAssets,CompileLibAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/AspNetCore.Mvc.RangedStreamResult.dll,AspNetCore.Mvc.RangedStreamResult.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,RuntimeAssemblies,,,net461,,,,,,lib/net461/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,net461,.NETFramework,4.6.1.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,RuntimeAssemblies,,,net5.0,,,,,,lib/net5.0/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,RuntimeAssemblies,,,netcoreapp3.1,,,,,,lib/netcoreapp3.1/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,netcoreapp3.1,.NETCoreApp,3.1.0.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.0,,,,,,lib/netstandard2.0/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,netstandard2.0,.NETStandard,2.0.0.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,RuntimeAssemblies,,,netstandard2.1,,,,,,lib/netstandard2.1/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,netstandard2.1,.NETStandard,2.1.0.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,CompileLibAssemblies,,,net461,,,,,,lib/net461/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,net461,.NETFramework,4.6.1.0,,,0.0.0.0
f2ae9835-5378-4ee6-8340-d53ae34ff4c0,2020-11-28T01:46:00.0316805+00:00,Avalonia.SKPictureImage,0.4.2-preview9,2020-11-27T20:07:16.2070000+00:00,AvailableAssets,CompileLibAssemblies,,,net5.0,,,,,,lib/net5.0/Avalonia.SKPictureImage.dll,Avalonia.SKPictureImage.dll,.dll,lib,net5.0,.NETCoreApp,5.0.0.0,,,0.0.0.0
